"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tiny"	"Growth"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_Description"	"Slardar gains phased movement ability, increasing movement speed by 30%% and will not be slowdown."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_slardar_Lore"	"Slardar will transform the ground beneath him into water and exert his power in the ocean."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_pangolier"	"Rolling Thunder"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_pangolier_Description"	"Pangolier rolled forward in a spell immune orb. Enemies will be knocked back when hit, then take damage equal to Pangolier's Full ATK*1.2, and be stunned for 1.5 second. Lasts 10 seconds"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_pangolier_Lore"	"Where his ancestors sought only refuge, the Pangolier saw opportunity…"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver"	"Geminate Attack"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver_Description"	"Permits Weaver to instantly perform %count% additional attacks, which can trigger non-splitting attack modifiers."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver_Lore"	"Skitskurr's relationship with time is somewhat variable, causing his actions to be witnessed — and felt — more than once."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver_Note0"	"Note:<br>Affected by Spit Shot disabled"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_storm_spirit"	"Overload"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_storm_spirit_Description"	"When cast, an electric charge is generated, which will be released in Storm Spirit’s next attack, dealing 150%% of magic damage to enemies within 350 radius around the target and reducing attack speed by 20 and movement speed by 60%% for 0.6 seconds."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_storm_spirit_Lore"	"Pow! Zip! Zap!"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_storm_spirit_Note0"	"Note:<br> Overload cannot be dispelled, but negative status can be dispelled with weak dispels.  <br>Skills with a cooldown of less than 3 seconds do not trigger."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen"	"Divine Favor"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_Description"	"Chen's divine grace envelops friendly non-hero units within a %radius% radius, bestowing them with %incoming_down%%% damage reduction and enhancing their damage output by %bonus_outgoing%%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_Lore"	"Chen's zeal is infectious, blessing his allies with vitality and compelling them to his side."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dark_willow"	"Bedlam"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dark_willow_Description"	"Jakiro orbits around Dark Willow, simultaneously launching magical missiles at a random enemy within a %radius% radius of himself every %interval% seconds, dealing damage equal to the total sum of his attributes multiplied by %atb_damage%%%.""DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dark_willow_Lore"	"You'll have to excuse my friend Jex. He's really into murder."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner"	"Proficiency: Windwalker"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_Description"	"Lesale's movement speed never falls below a certain value and ignores limit. When there are no enemies within %radius% range, <font color='#9370db'>Gale Shot</font> is activated.<br><br>When reaching level %level%, it always works.\n<h1><font color='#9370db'>Activate: Gale Shot</font></h1>Attacks hit enemies instantly, and gain base attack damage and attack speed based on her movement speed."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_Lore"	"With feet born of wings, soaring through heaven and earth. Bow in hand, arrows fly like the wind."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_move_min"	"▶Minimum Movement Speed:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_move_attack"	"%<br>▶Base Attack Damage from Gale Shot: Hero Level × Movement Speed ×"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_move_attack_speed"	"%▶Attack Speed from Gale Shot: Hero Level × Movement Speed ×"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_windrunner"   "Windwalker"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_windrunner_Description"   "▶Minimum Movement Speed: %fMODIFIER_PROPERTY_TOOLTIP%<br>▶Base Attack Damage from Gale Shot: Movement Speed × %fMODIFIER_PROPERTY_TOOLTIP%%%<br>▶Attack Speed from Gale Shot: Movement Speed × %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_windrunner_active"   "Gale Shot"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_windrunner_active_Description"   "Increases base attack damage by %fMODIFIER_PROPERTY_TOOLTIP%<br>Increases attack speed by %fMODIFIER_PROPERTY_TOOLTIP%"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ancient_apparition"	"Fragility"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ancient_apparition_Description"	"Enemies within %radius% radius around Ancient Apparition have their movement speed slowed by %move_down% and suffer a %damage_incoming%% reduction in damage mitigation."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ancient_apparition_Lore"	"Ancient storms of ice that flowed out of the Frozen Body of Kaldr froze the inhabitants of this world into monuments of his eternal power"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina"	"Proficiency: Fiery Soul"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina_Description"	"<h1>Passive: Heat Buildup</h1>Lina gains a stack of <font color='#9370db'>Fiery Soul</font> each time she casts a spell with a cooldown longer than %cd% seconds, up to %stack_max% stacks, lasting %duration% seconds.<br><br>When reaching level %level%, <font color='#9370db'>Fiery Soul</font> has a %chance%%% chance to gain an additional stack.\n<h1><font color='#9370db'>Trigger: Fiery Soul</font></h1>Each stack grants bonus attack speed, movement speed and spell amplification. When reaching the maximum stacks, it transforms into <font color='#9370db'>Overheat</font>.\n<h1><font color='#9370db'>Trigger: Overheat</font></h1>Grants the same attack speed, movement speed and spell amplification as max stacks of <font color='#9370db'>Fiery Soul</font>, and applies <font color='#cd5c5c'>Burn</font> on attack hits. During this period, Lina cannot gain stacks of <font color='#9370db'>Fiery Soul</font>."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina_Lore"	"The dancing flames reflect Lina's playful nature, revealing her passionate true self."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina_speed"	"%▶Movement & Attack Speed per Stack:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina_spell"	"%▶Spell Amplification per Stack:"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina_burning"	"<br>▶Burn Application during Overheat: Hero Level × Primary Attribute ×"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_lina_duration_2"	"▶Overheat Duration:"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lina"   "Fiery Soul"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lina_Description"   "▶Movement & Attack Speed per Stack: %fMODIFIER_PROPERTY_TOOLTIP%%%<br>▶Spell Amplification per Stack: %fMODIFIER_PROPERTY_TOOLTIP%%%<br>▶Burn Application during Overheat: Primary Attribute × %fMODIFIER_PROPERTY_TOOLTIP%<br>▶Overheat Duration: %fMODIFIER_PROPERTY_TOOLTIP%"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lina_fiery_soul"   "Fiery Soul"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lina_fiery_soul_Description"   "Increases attack speed and movement speed by %fMODIFIER_PROPERTY_TOOLTIP%%%<br>Increases spell amplification by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lina_overheat"   "Overheat"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_lina_overheat_Description"   "Increases attack speed and movement speed by %fMODIFIER_PROPERTY_TOOLTIP%%%<br>Increases spell amplification by %fMODIFIER_PROPERTY_TOOLTIP%%%<br>Attacks apply Burn equal to Primary Attribute × %fMODIFIER_PROPERTY_TOOLTIP%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_wisp" "Proficiency: Compassionate Heart"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_wisp_Description" "<h1>Passive: Share</h1>When Io heals itself, it restores health to the other allied hero with the lowest health percentage, based on a certain percentage of the healing amount.\n<h1>Passive: Charity</h1>When the number of heroes on the field with health percentage not higher than %need%%% does not exceed %line% heroes, all allied heroes except Io gain proficiency bonus."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_wisp_Lore" "Io is itself an embodiment of the world's mysteries."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_wisp_heal" "%▶Healing converted to life recovery:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_wisp_profic" "%▶Charity proficiency bonus:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_wisp" "Compassionate Heart"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_wisp_Description" "▶Healing converted to life recovery: %fMODIFIER_PROPERTY_TOOLTIP%%%<br>▶Charity proficiency bonus: %dMODIFIER_PROPERTY_TOOLTIP%%%"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_wisp_buff" "Charity"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_wisp_buff_Description" "Proficiency increased by %dMODIFIER_PROPERTY_TOOLTIP%%%"


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_batrider"	"Arsonist"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_batrider_Description"	"When Batrider strikes, he ignites a Fuel Zone at the target location, dealing damage equal to the total sum of his attributes multiplied by %atb_damage%%% to enemies within a radius of %radius% every second, lasting for %duration% seconds.""DOTA_Tooltip_ability_heroTalent_npc_dota_hero_batrider_Lore"	"A molotov cocktail is the weapon of choice for Batrider."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter"	"Proficiency: Keen Investor"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_Description"	"Place a bet on a target hero, causing them to gain gold when dealing damage to enemies for the next %duration% seconds. %give_ally%%% of this gold goes to the target hero, and %give_self%%% goes to the Bounty Hunter."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_Lore"	"Using his keen instincts and experience, Gondar always brings in extra rewards."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_count"	"Usable per round:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_gold" 	    "% Gold conversion:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_gold_max"	    "▶ Base gold cap per instance:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_bonus_gold_max"	    "▶ Bonus gold cap per instance: Round number ×"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bounty_hunter_tooltip"	"Keen Investor"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bounty_hunter_tooltip_Description"	"▶ Gold cap per instance: %dMODIFIER_PROPERTY_TOOLTIP%"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bounty_hunter"	"Investment"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bounty_hunter_Description"	"Deal damage to earn gold!"
"DOTA_HUD_bh_talent_ally_info"    "{s:player_name}: My friend, here's your share of {s:locstring_value} gold, I'll take the remaining {s:locstring_value2} gold"
"DOTA_HUD_bh_talent_self_info"    "{s:player_name}: Got {s:locstring_value} gold, what lucky fortune"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker"	"Proficiency: Thirst"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_Description"	"Stregel briefly gains attack speed and increases the damage of that attack [×] when attacking enemies with low health.<br><br>If Stregel's own health is also below %self_line%%%, he additionally restores health."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_Lore"	"Stregel becomes extremely frenzied when he smells blood."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_line"	"%▶ Damage Threshold (Target Health):"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_attack_speed"	"%▶ Attack Speed Increase:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_outgoing"	"%▶ Base Attack Damage Bonus:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_bonus_outgoing"	"%▶ Bonus Attack Damage Bonus: Hero Level ×"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bloodseeker_heal"	"Health Restored: Hero Level ×"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bloodseeker"	"Thirst"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bloodseeker_Description"	"▶ Damage Threshold (Target Health): %fMODIFIER_PROPERTY_TOOLTIP%%%<br>▶ Total Attack Damage Increase: %fMODIFIER_PROPERTY_TOOLTIP%%%<br>▶ Attack Speed Increase: %fMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sniper"	"Proficiency: Kien Sight Scope"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sniper_Description"	"Kadel Eagle-Eye's attack range is increased and all his attacks always hit their target. His Proficiency is converted into additional attack range."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sniper_Lore"	"To fulfill the prophecy and return home, Kadel must make a perfect shot just as he did on the day he entered the ancient trials."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sniper_attack_range" "▶ Attack Range Increase:"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_sniper"	"Kien Sight Scope"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_sniper_Description"	"▶ Additional Attack Range: %fMODIFIER_PROPERTY_TOOLTIP%"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_gyrocopter"	"Side Gunner"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_gyrocopter_Description"	"Gyrocopter can store ammunition, accruing one attack every %time% seconds, up to a maximum of %max_count% stored attacks.\nWhen enemies are within attack range and auto-cast is enabled, fires attacks at the nearest enemy at a rate of %speed_interval% attacks per second, triggering non-splitting attack modifiers."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_gyrocopter_Lore"	"This newly rebuilt gyroplane is equipped with a spare machine gun that can automatically strafe approaching enemies."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant"	"Proficiency: Seed of Nature"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_Description"	"<h1>Passive: Shallow Seed</h1>Treeant buries seeds in all heroes. These seeds will burst when a hero's health is critically low, applying <font color='#9370db'>Living Armor</font> and triggering <font color='#9370db'>Overgrowth</font>, then enter a dormant state for a period of time.\n<h1><font color='#9370db'>Trigger: Overgrowth</font></h1>Entangles and disarms surrounding enemies.\n<h1><font color='#9370db'>Trigger: Living Armor</font></h1>Grants the target significant damage reduction and health regeneration."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_Lore"	"The roots of the Treant Protector spread far and wide, promoting growth and recovery in all things natural."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_line"	"% Health Threshold:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_cd"	"▶ Seed Dormancy Time:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_radius"	"<br>Overgrowth Radius:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_root"	"▶ Entangle Duration:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_incoming"	"%<br>Living Armor Damage Reduction:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_hpregen"	"% Living Armor Health Regeneration:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_treant_duration"	"▶ Living Armor Duration:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant"	"Seed of Nature"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_Description"  "▶ Seed Dormancy Time: %fMODIFIER_PROPERTY_TOOLTIP%<br>▶ Entangle Duration: %fMODIFIER_PROPERTY_TOOLTIP%<br>▶ Living Armor Duration: %fMODIFIER_PROPERTY_TOOLTIP%"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_buff"	"Living Armor"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_buff_Description"  "Significantly reduced incoming damage, rapid health regeneration"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_debuff"	"Overgrowth"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_debuff_Description"  "Entangles and disarms"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_cd"	"Living Armor Cooldown"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_treant_cd_Description"  "Recently protected by Living Armor, currently on cooldown"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_undying"	"Flesh Golem"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_undying_Description"	"When health is above %ori_need%%, transform into [Blood Flesh Puppet]: Gain %status%% status resistance, %magic_resist%% magic resistance, and %armor% armor.<br><br>If not in [Blood Flesh Puppet] state, regenerate %hp_regen%% health per second."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_undying_Lore"	"The flesh of the recently dead add to the power of Dirge's plague"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_abaddon"	"Endless Malice"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_abaddon_Description"	"Upon taking damage, there is a %chance%% chance to unleash Malice upon up to %max_count% enemies within %radius%, dealing %base_damage% + Strength * %str_index% damage and healing Abaddon for the pre-tax value, guaranteed to trigger upon cooldown completion.\n<font color=\"#606060\">This talent can be triggered by damage from any source.</font>"
