"HUD_player_artifact_Title" "Artifact: <font color=\"#6de2c5\">{s:ability_owner}</font>"
"DOTA_Tooltip_ability_item_hd_artifact_58_additional_7"	"【Data Stream Reinforcement】 Yataram receives %spell_give_7%%% of your positive spell amplification, up to a maximum of %spell_max_7%%%"  
"npc_hd_artifact_sci_blue_whale" "SCI-Yataram"

"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan"	"Gust-Follower, Sharp Arm Blade"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_main_ability_title"	"Passive: Sharp Gust"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_main_ability"	"When attacking, has a %chance%%% chance to slash enemies within %radius% range around self, dealing physical damage equal to full attack power x %damage%. Ignores armor when enemy's HP is below %line%%%. Triggers once every %cd% seconds maximum."  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_Lore"	"【Player Submission】: Submitted by player 【This World Is Too Chaotic】. Rare drop rate, not available for purchase."  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_bonus_damage"	"%+$damage"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_additional_1"	"【Merciless Gust】 Increases damage of <font color='#9370db'>Sharp Gust</font> to full attack power x %damage_1%, increases armor ignore threshold to %line_1%%%"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_additional_2"	"【Step on Wind】 Each enemy hit by <font color='#9370db'>Sharp Gust</font> grants the same number of stacks of <font color='#9370db'>Step on Wind</font>, each increasing own attack power by %attack_2%%%"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_additional_3"	"【Super Rapid Storm】 <font color='#9370db'>Sharp Gust</font> increases your attack speed by %attack_speed_3%%% for %duration_3% seconds, this effect can only trigger once every %cdbig_3% seconds"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_additional_4"	"【Wild Whirling Wind】 Reduces trigger interval of <font color='#9370db'>Super Rapid Storm</font> to %cdbig_4% seconds. During its duration, trigger interval of <font color='#9370db'>Sharp Gust</font> is reduced to %cd_4% seconds, trigger chance increased to %chance_4%%%, and attack time reduced to %attack_time_4% seconds"  
"DOTA_Tooltip_ability_item_hd_dingzhi_tailuan_additional_7" "【Step on Wind+】 Minimum stacks of <font color='#9370db'>Step on Wind</font> gained is %stack_min_7%"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_tailuan"	"Step on Wind"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_tailuan_Description"	"Increases attack power by %fMODIFIER_PROPERTY_TOOLTIP%%%"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_tailuan_lv30"	"Super Rapid Storm"  
"DOTA_Tooltip_modifier_item_hd_dingzhi_tailuan_lv30_Description"	"Greatly increased attack speed"

"DOTA_Tooltip_ability_item_hd_dingzhi_saogang"	"Joyful Acorn, Lola's Treasure"
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_main_ability_title"	"Passive: Acorn Shield"
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_main_ability"	"Your healing on other <font color='#ffa075'>non-Luminaries</font> allied heroes throws an acorn at them, granting %incoming%%% damage reduction and %armor%%% armor for %duration% seconds. Has a %cd% second cooldown on the same target."
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_Lore"	"Hey! Look at this giant, Quicas, it seems he needs some advice!<br>【Player Submission】: Submitted by player 【I_Love_Saogang】. Rare drop rate, not available for purchase."
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_additional_1"	"【Gift in Need】 The <font color='#9370db'>Acorn Shield</font> also grants the target %hp_1%%% of maximum health and reduces its cooldown on the same target to %cd_1% seconds."
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_additional_2"	"【Tough as Nails】 The damage reduction from <font color='#9370db'>Acorn Shield</font> increases to %incoming_2%%%, and further increases to %incoming_high_2%%% if the unit's HP is above %line_2%%%"
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_additional_3"	"【Abundance】 Reduces the level requirement of this artifact by %additional_3_level_require%. For <font color='#ffa075'>Luminaries</font> only: <font color='#9370db'>Acorn Shield</font> increases the target's total outgoing damage by %outgoing_3%%% [×]"
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_additional_4"	"【Mighty Acorn】 When the target is about to take lethal damage, <font color='#9370db'>Acorn Shield</font> negates it but has a %chance_4%%% chance to consume itself. For <font color='#ffa075'>Luminaries</font> only: After negating damage, grants the target %incoming_4%%% damage reduction for %duration_4% seconds."
"DOTA_Tooltip_ability_item_hd_dingzhi_saogang_additional_7"	"【Super Storage】 Reduces the cooldown of <font color='#9370db'>Acorn Shield</font> on the same target to %cd_7% seconds and increases armor bonus to %armor_7%%%"
"DOTA_Tooltip_modifier_item_hd_dingzhi_saogang_buff"	"Acorn Shield"
"DOTA_Tooltip_modifier_item_hd_dingzhi_saogang_buff_Description"	"Gains %dMODIFIER_PROPERTY_TOOLTIP%%% damage reduction and %dMODIFIER_PROPERTY_TOOLTIP%%% armor"
"DOTA_Tooltip_modifier_item_hd_dingzhi_saogang_cd"	"Acorn Shield Cooldown"
"DOTA_Tooltip_modifier_item_hd_dingzhi_saogang_cd_Description"	"Recently benefited from Acorn Shield, currently on cooldown"

"DOTA_Tooltip_ability_item_hd_sea_freedom_effects"	"Sea Free"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_main_ability_title"	"Passive: Water Whip"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_main_ability"	"Attack speed reduced by %attack_speed%%%.<br>On basic attack hit, fires a stream of water at the nearest enemy within %radius% range of the self, dealing a bonus attack with %index%%% damage that <font color='#F0FFFF'>[does not trigger orb effects, attack modifiers; no cleave or splash]</font>."
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_Lore"	"Even if heaven collapses.."
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_bonus_full_damage"	"%+$full_damage"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_additional_1"	"【Water Loop】When <font color='#9370db'>Water Whip</font> kills an enemy, reduces damage taken by %incoming_1%%%, lasting %duration_1% seconds"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_additional_2"	"【Convergence】When <font color='#9370db'>Water Whip</font> has no valid target, increases total attack damage by %outgoing_2%%% [×], lasting %duration_2% seconds"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_additional_3"	"【Water Loop+】Increases the duration of <font color='#9370db'>Water Loop</font> to %duration_3% seconds, during which the damage multiplier of <font color='#9370db'>Water Whip</font> is increased to %index_3%%%"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_additional_4"	"【Möbius Flow】Within %duration_4% seconds of taking damage, successfully hitting the source of damage restores %heal_4%%% of the actual damage taken and triggers <font color='#9370db'>Water Loop</font>. <font color='#9370db'>Water Whip</font> can now trigger orb effects and attack modifiers"
"DOTA_Tooltip_ability_item_hd_sea_freedom_effects_additional_7"  "【Freedom Awakening】Increases the number of targets for <font color='#9370db'>Water Whip</font> by %count_7%, and increases the total attack damage bonus from <font color='#9370db'>Convergence</font> to %outgoing_7%%% [×]"
"DOTA_Tooltip_modifier_item_hd_sea_freedom_effects_lv10"	"Water Loop"
"DOTA_Tooltip_modifier_item_hd_sea_freedom_effects_lv10_Description"	"Reduces damage taken, enhances Water Whip damage"
"DOTA_Tooltip_modifier_item_hd_sea_freedom_effects_lv20"	"Convergence"
"DOTA_Tooltip_modifier_item_hd_sea_freedom_effects_lv20_Description"	"Increased total attack damage"

"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects"	"Haidael, Sovereign of the World"  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_main_ability_title"	"Passive: Doom Phantom"  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_main_ability"	"Summons a phantom of the Doom Overlord that is immune to certain knockbacks. Every %attack_need% normal attacks cause the Doom Overlord to strike enemies in front, dealing split physical damage equal to Full Attack × %attack_damage%.This Relic has a base level requirement of 12 and locks the hero’s base attribute growth to %atb% points."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_Lore"	"[Community Submission] Designed by player [Aihara Suzune]. Available as a drop starting March 1, 2026."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_armor"	"%+$armor"  

"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_additional_1"	"【Rigid Body】At Hero Level 16, gain +%armor_1%%% Armor and +%status_1%%% Status Resistance."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_additional_2"	"【Eye of Flame】At Hero Level 20, each Doom Phantom attack fires blazing rays at %count_2% random enemies, applying Burn equal to Full Attack × %burning_2%."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_additional_3"	"【Ember Slash】At Hero Level 24, Doom Phantom attacks instantly resolve all Burn on the target."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_additional_4"	"【Unshakable】While standing still, gain +%incoming_4%%% Damage Reduction."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_additional_7"	"【Doom Meteor】At Hero Level 30, every %metor_need% attacks from the Doom Phantom summon a meteor, dealing Fire-type magical damage equal to Full Attack × %damage_7% over a large area."  
"DOTA_Tooltip_ability_item_hd_dingzhi_shitking_effects_additional_10"	"【Peak Mastery】Each point of Armor increases Doom Phantom’s total damage by %bonus_10%%% (capped at %bonus_max_10%%%) [×]"
